symbol	locusID	known_TFs	predicted_TFs	kinase	chromotin	RNAbinding	coregulator	NA_binding	DNAreplication	Mito	others	Removal	Pfam_domains	go_desciption	ensembl_description																																					
DGCR8	54487	0	0	0	0	1	0	0	0	0	0	0	WW;dsrm	"primary microRNA processing,cytoplasm,nucleus,intracellular,protein binding,double-stranded RNA binding,"	Protein DGCR8 (DiGeorge syndrome critical region 8). [Source:Uniprot/SWISSPROT;Acc:Q8WYQ5]																																					
ZDHHC13	54503	0	0	0	0	0	0	0	0	0	1	0	zf-DHHC;Ank	"metal ion binding,positive regulation of I-kappaB kinase/NF-kappaB cascade,transferase activity,integral to membrane,membrane,acyltransferase activity,zinc ion binding,signal transducer activity,"	Probable palmitoyltransferase ZDHHC13 (EC 2.3.1.-) (Zinc finger DHHC domain-containing protein 13) (DHHC-13) (Huntingtin-interacting protein 14-related protein) (HIP14-related protein) (Huntingtin- interacting protein HIP3RP) (Putative NF-kappa-B-activati [Source:Uniprot/SWISSPROT;Acc:Q8IUH4]																																					
DHX29	54505	0	0	0	0	1	0	0	0	0	0	0	Helicase_C;HA2;DUF1605;DEAD	"hydrolase activity,ATP-dependent helicase activity,ATP binding,helicase activity,nucleic acid binding,nucleotide binding,"	Putative ATP-dependent RNA helicase DHX29 (EC 3.6.1.-) (DEAH box protein 29) (Nucleic acid helicase DDXx). [Source:Uniprot/SWISSPROT;Acc:Q7Z478]																																					
EXOSC4	54512	0	0	0	0	1	0	0	0	0	0	0	RNase_PH_C;RNase_PH	"hydrolase activity,RNA processing,rRNA processing,cytoplasm,nucleolus,nucleus,protein binding,exonuclease activity,RNA binding,exosome (RNase complex),3'-5'-exoribonuclease activity,"	Exosome complex exonuclease RRP41 (EC 3.1.13.-) (Ribosomal RNA- processing protein 41) (Exosome component 4) (p12A). [Source:Uniprot/SWISSPROT;Acc:Q9NPD3]																																					
DDX4	54514	0	0	0	0	1	0	0	0	0	0	0	Helicase_C;DEAD	"hydrolase activity,ATP-dependent helicase activity,multicellular organismal development,cytoplasm,nucleus,ATP binding,protein binding,helicase activity,nucleic acid binding,nucleotide binding,"	Probable ATP-dependent RNA helicase DDX4 (EC 3.6.1.-) (DEAD box protein 4) (VASA homolog). [Source:Uniprot/SWISSPROT;Acc:Q9NQI0]																																					
MTRF1L	54516	0	0	0	0	0	0	1	0	1	0	0	RF-1;PCRF	"translation release factor activity, codon specific,translational termination,mitochondrion,cytoplasm,translation release factor activity,"	mitochondrial translational release factor 1-like [Source:RefSeq_peptide;Acc:NP_061914]																																					
MIER2	54531	0	1	0	0	0	0	0	0	0	0	0	Myb_DNA-binding;ELM2	"nucleus,DNA binding,"	"mesoderm induction early response 1, family member 2 [Source:RefSeq_peptide;Acc:NP_060020]"																																					
MRPL50	54534	0	0	0	0	0	0	0	0	1	0	0	NA	"ribonucleoprotein complex,mitochondrion,"	Mitochondrial 39S ribosomal protein L50 (L50mt) (MRP-L50). [Source:Uniprot/SWISSPROT;Acc:Q8N5N7]																																					
FLJ10404	54540	0	0	0	0	0	0	0	0	0	1	0	NA	","	"CDNA FLJ10404 fis, clone NT2RM4000486 (Hypothetical protein DKFZp313I142) (FLJ10404 protein). [Source:Uniprot/SPTREMBL;Acc:Q9NW00]"																																					
TOMM7	54543	0	0	0	0	0	0	0	0	1	0	0	Tom7	"outer membrane,integral to membrane,membrane,protein transmembrane transporter activity,intracellular protein transport,mitochondrial outer membrane,mitochondrion,"	Probable mitochondrial import receptor subunit TOM7 homolog (Translocase of outer membrane 7 kDa subunit homolog). [Source:Uniprot/SWISSPROT;Acc:Q9P0U1]																																					
MAGEL2	54551	0	0	0	0	0	0	0	0	0	1	0	NA	NA	#N/A																																					
GNL3L	54552	0	0	0	0	0	0	0	0	0	1	0	MMR_HSR1	"ribosome biogenesis and assembly,membrane,serine-type peptidase activity,proteolysis,nucleus,intracellular,GTP binding,nucleotide binding,"	Guanine nucleotide-binding protein-like 3-like protein. [Source:Uniprot/SWISSPROT;Acc:Q9NVN8]																																					
DDX49	54555	0	0	0	0	1	0	0	0	0	0	0	Helicase_C;DEAD	"hydrolase activity,ATP-dependent helicase activity,ATP binding,helicase activity,RNA binding,nucleic acid binding,nucleotide binding,"	Probable ATP-dependent RNA helicase DDX49 (EC 3.6.1.-) (DEAD box protein 49). [Source:Uniprot/SWISSPROT;Acc:Q9Y6V7]																																					
ING3	54556	0	0	0	1	0	0	0	0	0	0	0	PHD	",metal ion binding,chromatin modification,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,protein binding,regulation of cell growth,"	Inhibitor of growth protein 3 (p47ING3 protein). [Source:Uniprot/SWISSPROT;Acc:Q9NXR8]																																					
SCAND2	54581	1	0	0	0	0	0	0	0	0	0	0	NA	NA	#N/A																																					
EGLN1	54583	0	1	0	0	0	0	0	0	0	0	0	zf-MYND;2OG-FeII_Oxy	"metal ion binding,L-ascorbic acid binding,protein metabolic process,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors,oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen,oxidoreductase activity,zinc ion binding,heart development,cytosol,protein binding,iron ion binding,embryonic placenta development,"	Egl nine homolog 1 (EC 1.14.11.-) (Hypoxia-inducible factor prolyl hydroxylase 2) (HIF-prolyl hydroxylase 2) (HIF-PH2) (HPH-2) (Prolyl hydroxylase domain-containing protein 2) (PHD2) (SM-20). [Source:Uniprot/SWISSPROT;Acc:Q9GZT9]																																					
LZTFL1	54585	0	0	0	0	0	0	0	0	0	1	0	NA	","	leucine zipper transcription factor-like 1 [Source:RefSeq_peptide;Acc:NP_065080]																																					
DDX56	54606	0	0	0	0	1	0	0	0	0	0	0	Helicase_C;DEAD	"hydrolase activity,ATP-dependent helicase activity,rRNA processing,nucleolus,nucleolus,nucleus,ATP binding,protein binding,helicase activity,ATP-dependent RNA helicase activity,RNA binding,nucleic acid binding,nucleotide binding,"	Probable ATP-dependent RNA helicase DDX56 (EC 3.6.1.-) (DEAD box protein 56) (ATP-dependent 61 kDa nucleolar RNA helicase) (DEAD-box protein 21). [Source:Uniprot/SWISSPROT;Acc:Q9NY93]																																					
PAF1	54623	0	0	0	0	0	1	0	0	0	0	0	Paf1	","	"Paf1, RNA polymerase II associated factor, homolog [Source:RefSeq_peptide;Acc:NP_061961]"																																					
HES2	54626	1	0	0	0	0	0	0	0	0	0	0	HLH;Hairy_orange	"regulation of transcription,transcription regulator activity,regulation of transcription, DNA-dependent,nucleus,DNA binding,"	Transcription factor HES-2 (Hairy and enhancer of split 2). [Source:Uniprot/SWISSPROT;Acc:Q9Y543]																																					
RSBN1	54665	0	0	0	0	0	0	0	0	0	1	0	NA	","	round spermatid basic protein 1 [Source:RefSeq_peptide;Acc:NP_060834]																																					
C1orf181	54680	0	0	0	0	0	0	0	0	0	1	0	NA	"metal ion binding,zinc ion binding,"	HIT-type zinc finger-containing protein C1orf181 (Serologically defined breast cancer antigen NY-BR-75). [Source:Uniprot/SWISSPROT;Acc:Q9NWK9]																																					
MANSC1	54682	0	0	0	0	0	0	0	0	0	1	0	MANEC	"integral to membrane,membrane,"	MANSC domain-containing protein 1 precursor. [Source:Uniprot/SWISSPROT;Acc:Q9H8J5]																																					
RRN3	54700	0	0	0	0	0	1	0	0	0	0	0	RRN3	"transcription from RNA polymerase I promoter,regulation of transcription, DNA-dependent,transcription,nucleus,RNA polymerase I transcription factor activity,"	RNA polymerase I-specific transcription initiation factor RRN3 (Transcription initiation factor IA) (TIF-IA). [Source:Uniprot/SWISSPROT;Acc:Q9NYV6]																																					
OTUD4	54726	1	0	0	0	0	0	0	0	0	0	0	OTU	",biological_process,cellular_component,protein binding,molecular_function,"	OTU domain-containing protein 4 (HIV-1-induced protein HIN-1). [Source:Uniprot/SWISSPROT;Acc:Q01804]																																					
FEV	54738	0	1	0	0	0	1	0	0	0	0	0	Ets	"response to freezing,ice binding,sequence-specific DNA binding,homoiothermy,transcription from RNA polymerase II promoter,regulation of transcription, DNA-dependent,nucleus,transcription corepressor activity,transcription factor activity,"	FEV (ETS oncogene family) [Source:RefSeq_peptide;Acc:NP_059991]																																					
KLHDC4	54758	0	0	0	0	0	0	0	0	0	1	0	Kelch_2;Kelch_1	","	Kelch domain-containing protein 4. [Source:Uniprot/SWISSPROT;Acc:Q8TBB5]																																					
BTG4	54766	0	0	0	0	0	1	0	0	0	0	0	BTG	"negative regulation of progression through mitotic cell cycle,neuron differentiation,negative regulation of cell proliferation,cell cycle arrest,cellular_component,"	Protein BTG4 (PC3b). [Source:Uniprot/SWISSPROT;Acc:Q9NY30]																																					
ZNF562	54811	0	1	0	0	0	0	0	0	0	0	0	zf-C2H2	"zinc ion binding,nucleus,intracellular,DNA binding,nucleic acid binding,"	Zinc finger protein 562. [Source:Uniprot/SWISSPROT;Acc:Q6V9R5]																																					
KLHL28	54813	0	0	0	0	0	1	0	0	0	0	0	Kelch_2;Kelch_1;BTB;BACK	"protein binding,"	Kelch-like protein 28 (BTB/POZ domain-containing protein 5). [Source:Uniprot/SWISSPROT;Acc:Q9NXS3]																																					
GATAD2A	54815	1	0	0	0	0	0	0	0	0	0	0	GATA	"nucleus,metal ion binding,negative regulation of transcription, DNA-dependent,sequence-specific DNA binding,protein binding, bridging,NuRD complex,transcription repressor activity,zinc ion binding,regulation of transcription, DNA-dependent,transcription,DNA methylation,nucleus,transcription factor activity,"	Transcriptional repressor p66 alpha (Hp66alpha) (GATA zinc finger domain-containing protein 2A). [Source:Uniprot/SWISSPROT;Acc:Q86YP4]																																					
SUHW4	54816	0	1	0	0	0	0	0	0	0	0	0	zf-C2H2	"metal ion binding,vesicle-mediated transport,membrane,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,protein binding,DNA binding,nucleic acid binding,"	Suppressor of hairy wing homolog 4. [Source:Uniprot/SWISSPROT;Acc:Q6N043]																																					
ZCCHC10	54819	0	0	0	0	1	0	0	0	0	0	0	NA	"zinc ion binding,nucleic acid binding,"	Zinc finger CCHC domain-containing protein 10. [Source:Uniprot/SWISSPROT;Acc:Q8TBK6]																																					
FLJ20105	54821	0	0	0	0	0	0	1	0	0	0	0	SNF2_N;ResIII;Helicase_C	"hydrolase activity,ATP binding,protein binding,helicase activity,DNA binding,nucleic acid binding,"	excision repair protein ERCC6-like [Source:RefSeq_peptide;Acc:NP_060139]																																					
ZH2C2	54826	0	0	0	0	0	0	1	0	0	0	0	zf-H2C2;rve	"DNA integration,DNA binding,"	"zinc finger, H2C2 domain containing [Source:RefSeq_peptide;Acc:NP_060146]"																																					
APTX	54840	0	0	0	0	0	0	1	0	0	0	0	HIT	",metal ion binding,hydrolase activity,cell death,base-excision repair,nucleus,protein binding,damaged DNA binding,single strand break repair,zinc ion binding,intracellular,nucleic acid binding,"	Aprataxin (EC 3.-.-.-) (Forkhead-associated domain histidine triad- like protein) (FHA-HIT). [Source:Uniprot/SWISSPROT;Acc:Q7Z2E3]																																					
RBM35A	54845	0	0	0	0	1	0	0	0	0	0	0	RRM_1	"RNA binding,nucleic acid binding,nucleotide binding,"	RNA-binding protein 35A (RNA-binding motif protein 35A). [Source:Uniprot/SWISSPROT;Acc:Q6NXG1]																																					
SNRK	54861	0	0	1	0	0	0	0	0	0	0	0	UBA;Pkinase_Tyr;Pkinase	"myeloid cell differentiation,transferase activity,protein amino acid phosphorylation,nucleus,ATP binding,protein binding,protein-tyrosine kinase activity,protein serine/threonine kinase activity,protein kinase activity,magnesium ion binding,nucleotide binding,"	SNF-related serine/threonine-protein kinase (EC 2.7.11.1) (SNF1- related kinase). [Source:Uniprot/SWISSPROT;Acc:Q9NRH2]																																					
CC2D1A	54862	0	0	0	0	0	0	1	0	0	0	0	C2	"positive regulation of I-kappaB kinase/NF-kappaB cascade,regulation of transcription, DNA-dependent,transcription,cytoplasm,nucleus,ligand-dependent nuclear receptor activity,signal transducer activity,DNA binding,"	Coiled-coil and C2 domain-containing protein 1A (Five repressor element under dual repression-binding protein 1) (FRE under dual repression-binding protein 1) (Freud-1) (Putative NF-kappa-B- activating protein 023N). [Source:Uniprot/SWISSPROT;Acc:Q6P1N0]																																					
QRICH1	54870	0	0	0	0	0	0	0	0	0	1	0	NA	"protein binding,"	Glutamine-rich protein 1. [Source:Uniprot/SWISSPROT;Acc:Q2TAL8]																																					
ZCCHC2	54877	0	1	0	0	0	0	0	0	0	0	0	zf-CCHC	"metal ion binding,zinc ion binding,cytoplasm,nucleic acid binding,"	Zinc finger CCHC domain-containing protein 2 (Fragment). [Source:Uniprot/SWISSPROT;Acc:Q9C0B9]																																					
BCOR	54880	0	0	0	0	0	1	0	0	0	0	0	Ank	","	BCL-6 corepressor (BCoR). [Source:Uniprot/SWISSPROT;Acc:Q6W2J9]																																					
ANKHD1	54882	0	0	0	0	1	0	0	0	0	0	0	KH_1;Ank	",RNA binding,"	Eukaryotic translation initiation factor 4E-binding protein 3 (4E-BP3) (eIF4E-binding protein 3). [Source:Uniprot/SWISSPROT;Acc:O60516]																																					
CCDC49	54883	0	0	0	1	0	0	0	0	0	0	0	NA	"nucleosome assembly,nucleus,DNA binding,nucleosome,"	Coiled-coil domain-containing protein 49. [Source:Uniprot/SWISSPROT;Acc:Q9NXE8]																																					
PXK	54899	0	0	1	0	0	0	0	0	0	0	0	WH2;PX	"regulation of synaptic transmission,phosphoinositide binding,membrane,cell communication,protein amino acid phosphorylation,cytoplasm,ATP binding,protein binding,protein-tyrosine kinase activity,protein serine/threonine kinase activity,protein kinase activity,actin binding,"	"PX domain-containing protein kinase-like protein (Modulator of Na,K- ATPase) (MONaKA). [Source:Uniprot/SWISSPROT;Acc:Q7Z7A4]"																																					
WHSC1L1	54904	0	0	0	1	0	0	0	0	0	0	0	SET;PWWP;PHD	",metal ion binding,cell differentiation,histone-lysine N-methyltransferase activity,transferase activity,histone methylation,chromatin modification,cell growth,zinc ion binding,methyltransferase activity,regulation of transcription, DNA-dependent,transcription,nucleus,protein binding,calcium ion binding,"	Histone-lysine N-methyltransferase NSD3 (EC 2.1.1.43) (Nuclear SET domain-containing protein 3) (WHSC1-like protein 1) (Wolf-Hirschhorn syndrome candidate 1-like protein 1) (Whistle) (WHSC1-like 1 isoform 9 with methyltransferase activity to lysine). [Source:Uniprot/SWISSPROT;Acc:Q9BZ95]																																					
RPP25	54913	0	0	0	0	1	0	0	0	0	0	0	Alba	"hydrolase activity,tRNA processing,nucleus,protein binding,ribonuclease P activity,RNA binding,nucleic acid binding,"	Ribonuclease P protein subunit p25 (EC 3.1.26.5) (RNase P protein subunit p25). [Source:Uniprot/SWISSPROT;Acc:Q9BUL9]																																					
C14orf101	54916	0	0	0	0	0	0	0	0	0	1	0	NA	"integral to membrane,membrane,"	Uncharacterized protein C14orf101. [Source:Uniprot/SWISSPROT;Acc:Q9NX78]																																					
DUS2L	54920	0	0	0	0	1	0	0	0	0	0	0	Dus;dsrm	"FAD binding,oxidoreductase activity,metabolic process,tRNA processing,endoplasmic reticulum,cytoplasm,intracellular,double-stranded RNA binding,"	tRNA-dihydrouridine synthase 2-like (EC 1.-.-.-) (hDUS2) (Up-regulated in lung cancer) (URLC8). [Source:Uniprot/SWISSPROT;Acc:Q9NX74]																																					
ZNF434	54925	0	1	0	0	0	0	0	0	0	0	0	zf-C2H2;SCAN	"metal ion binding,zinc ion binding,regulation of transcription, DNA-dependent,transcription,nucleus,intracellular,transcription factor activity,DNA binding,nucleic acid binding,"	Zinc finger protein 434. [Source:Uniprot/SWISSPROT;Acc:Q9NX65]																																					
CHCHD3	54927	0	0	0	0	0	0	0	0	1	0	0	DUF737;CHCH	"mitochondrial inner membrane,mitochondrion,mitochondrion,protein binding,"	Coiled-coil-helix-coiled-coil-helix domain-containing protein 3. [Source:Uniprot/SWISSPROT;Acc:Q9NX63]																																					
TMEM161A	54929	0	0	0	1	0	0	0	0	0	0	0	NA	"integral to membrane,membrane,"	Transmembrane protein 161A precursor. [Source:Uniprot/SWISSPROT;Acc:Q9NX61]																																					
MRPL16	54948	0	0	0	0	0	0	0	0	1	0	0	Ribosomal_L16	"translation,ribosome,mitochondrial large ribosomal subunit,mitochondrion,intracellular,structural constituent of ribosome,"	"39S ribosomal protein L16, mitochondrial precursor (L16mt) (MRP-L16). [Source:Uniprot/SWISSPROT;Acc:Q9NX20]"																																					
C11orf79	54949	0	0	0	0	0	0	0	0	1	0	0	DUF339	"mitochondrion,"	"CDNA FLJ20487 fis, clone KAT08245 (Chromosome 11 open reading frame 79). [Source:Uniprot/SPTREMBL;Acc:Q9NX18]"																																					
